timestamp,sentiment,volume,instrument
2024-02-16 00:00:00+00:00,-0.42416666666666664,3,MES
2024-02-17 00:00:00+00:00,-0.4147,3,MES
2024-02-18 00:00:00+00:00,0.38433333333333336,3,MES
2024-02-19 00:00:00+00:00,0.001533333333333331,3,MES
2024-02-20 00:00:00+00:00,0.13860000000000003,3,MES
2024-02-21 00:00:00+00:00,-0.5397,3,MES
2024-02-22 00:00:00+00:00,0.17079999999999998,3,MES
2024-02-23 00:00:00+00:00,0.41040000000000004,3,MES
2024-02-24 00:00:00+00:00,1.0120333333333333,3,MES
2024-02-25 00:00:00+00:00,0.7551,3,MES
2024-02-26 00:00:00+00:00,-0.09383333333333332,3,MES
2024-02-27 00:00:00+00:00,0.06243333333333332,3,MES
2024-02-28 00:00:00+00:00,0.022699999999999998,3,MES
2024-02-29 00:00:00+00:00,-0.09693333333333332,3,MES
2024-03-01 00:00:00+00:00,-0.08186666666666667,6,MES
2024-03-02 00:00:00+00:00,0.5787333333333333,3,MES
2024-03-03 00:00:00+00:00,0.7523333333333334,3,MES
2024-03-04 00:00:00+00:00,0.21616666666666665,3,MES
2024-03-05 00:00:00+00:00,-0.5498333333333333,3,MES
2024-03-06 00:00:00+00:00,-0.5771666666666667,3,MES
2024-03-07 00:00:00+00:00,-0.23276666666666668,3,MES
2024-03-08 00:00:00+00:00,0.16883333333333336,3,MES
2024-03-09 00:00:00+00:00,0.25416666666666665,3,MES
2024-03-10 00:00:00+00:00,-0.0031666666666666696,3,MES
2024-03-11 00:00:00+00:00,0.03203333333333333,3,MES
2024-03-12 00:00:00+00:00,-0.4244666666666667,3,MES
2024-03-13 00:00:00+00:00,-0.1099,3,MES
2024-03-14 00:00:00+00:00,-0.42863333333333337,3,MES
2024-03-15 00:00:00+00:00,-0.6791333333333333,3,MES
2024-03-16 00:00:00+00:00,0.23640000000000003,3,MES
2024-03-17 00:00:00+00:00,0.6125999999999999,3,MES
2024-03-18 00:00:00+00:00,-0.28543333333333337,3,MES
2024-03-19 00:00:00+00:00,-0.3267,3,MES
2024-03-20 00:00:00+00:00,-0.06236666666666666,3,MES
2024-03-21 00:00:00+00:00,-0.15713333333333335,3,MES
2024-03-22 00:00:00+00:00,0.20903333333333332,3,MES
2024-03-23 00:00:00+00:00,0.8442666666666666,3,MES
2024-03-24 00:00:00+00:00,0.766,3,MES
2024-03-25 00:00:00+00:00,-0.16823333333333335,3,MES
2024-03-26 00:00:00+00:00,-0.1351,3,MES
2024-03-27 00:00:00+00:00,0.0003666666666666818,3,MES
2024-03-28 00:00:00+00:00,-0.04806666666666667,3,MES
2024-03-29 00:00:00+00:00,-0.35313333333333335,3,MES
2024-03-30 00:00:00+00:00,0.5649333333333334,3,MES
2024-03-31 00:00:00+00:00,0.9832333333333333,6,MES
2024-04-01 00:00:00+00:00,0.7853666666666667,3,MES
2024-04-02 00:00:00+00:00,0.1831666666666667,3,MES
2024-04-03 00:00:00+00:00,0.027566666666666666,3,MES
2024-04-04 00:00:00+00:00,0.4596,3,MES
2024-04-05 00:00:00+00:00,0.004166666666666689,3,MES
2024-04-06 00:00:00+00:00,0.6726666666666666,3,MES
2024-04-07 00:00:00+00:00,0.9791666666666666,3,MES
2024-04-08 00:00:00+00:00,0.3965,3,MES
2024-04-09 00:00:00+00:00,0.6203,3,MES
2024-04-10 00:00:00+00:00,0.15860000000000005,3,MES
2024-04-11 00:00:00+00:00,-0.24066666666666667,3,MES
2024-04-12 00:00:00+00:00,0.27393333333333336,3,MES
2024-04-13 00:00:00+00:00,0.4846333333333333,3,MES
2024-04-14 00:00:00+00:00,0.23129999999999998,3,MES
2024-04-15 00:00:00+00:00,-0.7024333333333334,3,MES
2024-04-16 00:00:00+00:00,-3.333333333332966e-05,3,MES
2024-04-17 00:00:00+00:00,-0.07179999999999993,3,MES
2024-04-18 00:00:00+00:00,0.0837,3,MES
2024-04-19 00:00:00+00:00,-0.31450000000000006,3,MES
2024-04-20 00:00:00+00:00,0.6734333333333332,3,MES
2024-04-21 00:00:00+00:00,0.8521,3,MES
2024-04-22 00:00:00+00:00,-0.005233333333333349,3,MES
2024-04-23 00:00:00+00:00,0.6030333333333333,3,MES
2024-04-24 00:00:00+00:00,0.5131333333333333,3,MES
2024-04-25 00:00:00+00:00,0.021333333333333333,3,MES
2024-04-26 00:00:00+00:00,0.23879999999999998,3,MES
2024-04-27 00:00:00+00:00,0.9330666666666666,3,MES
2024-04-28 00:00:00+00:00,1.5931,3,MES
2024-04-29 00:00:00+00:00,0.7680333333333333,3,MES
2024-04-30 00:00:00+00:00,0.52544,5,MES
2024-05-01 00:00:00+00:00,0.32525,2,MES
2024-05-02 00:00:00+00:00,0.3584,2,MES
2024-05-03 00:00:00+00:00,0.39425,2,MES
2024-05-04 00:00:00+00:00,0.8327,2,MES
2024-05-05 00:00:00+00:00,0.7696000000000001,2,MES
2024-05-06 00:00:00+00:00,0.6406000000000001,2,MES
2024-05-07 00:00:00+00:00,1.0296,2,MES
2024-05-08 00:00:00+00:00,0.95775,2,MES
2024-05-09 00:00:00+00:00,0.23760000000000003,2,MES
2024-05-10 00:00:00+00:00,0.26415,2,MES
2024-05-11 00:00:00+00:00,0.74865,2,MES
2024-05-12 00:00:00+00:00,0.87085,2,MES
2024-05-13 00:00:00+00:00,0.144,2,MES
2024-05-14 00:00:00+00:00,0.41515,2,MES
2024-05-15 00:00:00+00:00,0.25970000000000004,2,MES
2024-05-16 00:00:00+00:00,0.5601499999999999,2,MES
2024-05-17 00:00:00+00:00,0.24434999999999998,2,MES
2024-05-18 00:00:00+00:00,0.217,2,MES
2024-05-19 00:00:00+00:00,0.69985,2,MES
2024-05-20 00:00:00+00:00,0.3994,2,MES
2024-05-21 00:00:00+00:00,0.30155,2,MES
2024-05-22 00:00:00+00:00,0.2946,2,MES
2024-05-23 00:00:00+00:00,0.194,2,MES
2024-05-24 00:00:00+00:00,-0.23929999999999998,2,MES
2024-05-25 00:00:00+00:00,1.1002,2,MES
2024-05-26 00:00:00+00:00,1.0593,2,MES
2024-05-27 00:00:00+00:00,0.22475,2,MES
2024-05-28 00:00:00+00:00,0.48035,2,MES
2024-05-29 00:00:00+00:00,0.42445,2,MES
2024-05-30 00:00:00+00:00,-0.36013333333333336,3,MES
2024-05-31 00:00:00+00:00,-0.7404,1,MES
2024-06-01 00:00:00+00:00,-0.1787,1,MES
2024-06-02 00:00:00+00:00,-1.1035,1,MES
2024-06-03 00:00:00+00:00,-0.6802,1,MES
2024-06-04 00:00:00+00:00,-0.7783,1,MES
2024-06-05 00:00:00+00:00,-0.4438,1,MES
2024-06-06 00:00:00+00:00,-0.3478,1,MES
2024-06-07 00:00:00+00:00,-1.1853,1,MES
2024-06-08 00:00:00+00:00,-0.061,1,MES
2024-06-09 00:00:00+00:00,-0.088,1,MES
2024-06-10 00:00:00+00:00,-0.7444,1,MES
2024-06-11 00:00:00+00:00,-0.6054,1,MES
2024-06-12 00:00:00+00:00,-0.3344,1,MES
2024-06-13 00:00:00+00:00,-2.3071,1,MES
2024-06-14 00:00:00+00:00,-1.2453,1,MES
2024-06-15 00:00:00+00:00,-0.4054,1,MES
2024-06-16 00:00:00+00:00,-0.0647,1,MES
2024-06-17 00:00:00+00:00,-1.2147,1,MES
2024-06-18 00:00:00+00:00,-0.2884,1,MES
2024-06-19 00:00:00+00:00,0.1139,1,MES
2024-06-20 00:00:00+00:00,-0.1555,1,MES
2024-06-21 00:00:00+00:00,-0.7099,1,MES
2024-06-22 00:00:00+00:00,0.2149,1,MES
2024-06-23 00:00:00+00:00,-0.5092,1,MES
2024-06-24 00:00:00+00:00,-0.1276,1,MES
2024-06-25 00:00:00+00:00,-0.4894,1,MES
2024-06-26 00:00:00+00:00,-1.5912,1,MES
2024-06-27 00:00:00+00:00,-0.6311,1,MES
2024-06-28 00:00:00+00:00,-0.5678,1,MES
2024-06-29 00:00:00+00:00,-0.11620000000000001,3,MES
2024-06-30 00:00:00+00:00,0.67235,2,MES
2024-07-01 00:00:00+00:00,0.05609999999999998,2,MES
2024-07-02 00:00:00+00:00,0.0468,2,MES
2024-07-03 00:00:00+00:00,-0.05095,2,MES
2024-07-04 00:00:00+00:00,0.42515000000000003,2,MES
2024-07-05 00:00:00+00:00,0.05610000000000001,2,MES
2024-07-06 00:00:00+00:00,0.2979,2,MES
2024-07-07 00:00:00+00:00,1.1745,2,MES
2024-07-08 00:00:00+00:00,-0.22160000000000002,2,MES
2024-07-09 00:00:00+00:00,-0.0237,2,MES
2024-07-10 00:00:00+00:00,0.13265,2,MES
2024-07-11 00:00:00+00:00,0.5217499999999999,2,MES
2024-07-12 00:00:00+00:00,0.18264999999999998,2,MES
2024-07-13 00:00:00+00:00,0.6111500000000001,2,MES
2024-07-14 00:00:00+00:00,0.201,2,MES
2024-07-15 00:00:00+00:00,0.17245,2,MES
2024-07-16 00:00:00+00:00,0.4573,2,MES
2024-07-17 00:00:00+00:00,-0.06830000000000003,2,MES
2024-07-18 00:00:00+00:00,-0.20785000000000003,2,MES
2024-07-19 00:00:00+00:00,-1.5991,2,MES
2024-07-20 00:00:00+00:00,-0.8004,2,MES
2024-07-21 00:00:00+00:00,-0.18094999999999997,2,MES
2024-07-22 00:00:00+00:00,-0.8875,2,MES
2024-07-23 00:00:00+00:00,0.17115,2,MES
2024-07-24 00:00:00+00:00,0.02310000000000001,2,MES
2024-07-25 00:00:00+00:00,-0.8671,2,MES
2024-07-26 00:00:00+00:00,0.0394,2,MES
2024-07-27 00:00:00+00:00,0.3908,2,MES
2024-07-28 00:00:00+00:00,0.26344999999999996,2,MES
2024-07-29 00:00:00+00:00,-0.017819999999999996,5,MES
2024-07-30 00:00:00+00:00,0.3295666666666667,3,MES
2024-07-31 00:00:00+00:00,0.5690000000000001,3,MES
2024-08-01 00:00:00+00:00,0.2595666666666667,3,MES
2024-08-02 00:00:00+00:00,-1.4457333333333333,3,MES
2024-08-03 00:00:00+00:00,-0.8785666666666666,3,MES
2024-08-04 00:00:00+00:00,-0.025366666666666687,3,MES
2024-08-05 00:00:00+00:00,-2.8730666666666664,3,MES
2024-08-06 00:00:00+00:00,-1.9116333333333333,3,MES
2024-08-07 00:00:00+00:00,-0.9438666666666666,3,MES
2024-08-08 00:00:00+00:00,-0.4264333333333333,3,MES
2024-08-09 00:00:00+00:00,0.18323333333333336,3,MES
2024-08-10 00:00:00+00:00,-0.5512666666666667,3,MES
2024-08-11 00:00:00+00:00,-0.4702,3,MES
2024-08-12 00:00:00+00:00,-1.0167333333333333,3,MES
2024-08-13 00:00:00+00:00,-0.21083333333333332,3,MES
2024-08-14 00:00:00+00:00,0.9198666666666666,3,MES
2024-08-15 00:00:00+00:00,0.6024333333333333,3,MES
2024-08-16 00:00:00+00:00,-0.24956666666666663,3,MES
2024-08-17 00:00:00+00:00,0.7994666666666665,3,MES
2024-08-18 00:00:00+00:00,0.7417000000000001,3,MES
2024-08-19 00:00:00+00:00,0.22673333333333331,3,MES
2024-08-20 00:00:00+00:00,-0.05383333333333332,3,MES
2024-08-21 00:00:00+00:00,-0.5466666666666666,3,MES
2024-08-22 00:00:00+00:00,0.13740000000000005,3,MES
2024-08-23 00:00:00+00:00,-0.14793333333333333,3,MES
2024-08-24 00:00:00+00:00,0.5504666666666668,3,MES
2024-08-25 00:00:00+00:00,0.6278666666666667,3,MES
2024-08-26 00:00:00+00:00,0.3659666666666667,3,MES
2024-08-27 00:00:00+00:00,0.233,3,MES
2024-08-28 00:00:00+00:00,0.6391000000000001,6,MES
2024-08-29 00:00:00+00:00,0.44073333333333337,3,MES
2024-08-30 00:00:00+00:00,0.3533,3,MES
2024-08-31 00:00:00+00:00,1.0856333333333332,3,MES
2024-09-01 00:00:00+00:00,1.1130666666666666,3,MES
2024-09-02 00:00:00+00:00,0.5417666666666666,3,MES
2024-09-03 00:00:00+00:00,-0.40373333333333333,3,MES
2024-09-04 00:00:00+00:00,-1.2402666666666666,3,MES
2024-09-05 00:00:00+00:00,-0.3454333333333333,3,MES
2024-09-06 00:00:00+00:00,-0.4929666666666667,3,MES
2024-09-07 00:00:00+00:00,-0.5929,3,MES
2024-09-08 00:00:00+00:00,0.5599333333333333,3,MES
2024-09-09 00:00:00+00:00,-0.5861666666666667,3,MES
2024-09-10 00:00:00+00:00,-0.1360333333333333,3,MES
2024-09-11 00:00:00+00:00,-0.7418999999999999,3,MES
2024-09-12 00:00:00+00:00,0.05886666666666666,3,MES
2024-09-13 00:00:00+00:00,-0.04886666666666666,3,MES
2024-09-14 00:00:00+00:00,0.6397666666666667,3,MES
2024-09-15 00:00:00+00:00,0.6656666666666667,3,MES
2024-09-16 00:00:00+00:00,-0.11323333333333334,3,MES
2024-09-17 00:00:00+00:00,-0.10976666666666668,3,MES
2024-09-18 00:00:00+00:00,-0.44050000000000006,3,MES
2024-09-19 00:00:00+00:00,-0.9575333333333332,3,MES
2024-09-20 00:00:00+00:00,-0.6417,3,MES
2024-09-21 00:00:00+00:00,0.5984999999999999,3,MES
2024-09-22 00:00:00+00:00,0.8442,3,MES
2024-09-23 00:00:00+00:00,-0.1694,3,MES
2024-09-24 00:00:00+00:00,0.104,3,MES
2024-09-25 00:00:00+00:00,0.18253333333333333,3,MES
2024-09-26 00:00:00+00:00,0.12786666666666668,3,MES
2024-09-27 00:00:00+00:00,0.3808833333333333,6,MES
2024-09-28 00:00:00+00:00,0.6077,3,MES
2024-09-29 00:00:00+00:00,-0.4746666666666666,3,MES
2024-09-30 00:00:00+00:00,-0.39233333333333337,3,MES
2024-10-01 00:00:00+00:00,-0.8427666666666666,3,MES
2024-10-02 00:00:00+00:00,-0.7036333333333333,3,MES
2024-10-03 00:00:00+00:00,-0.5087666666666667,3,MES
2024-10-04 00:00:00+00:00,-0.3292333333333333,3,MES
2024-10-05 00:00:00+00:00,-0.18106666666666663,3,MES
2024-10-06 00:00:00+00:00,0.05103333333333334,3,MES
2024-10-07 00:00:00+00:00,-0.25356666666666666,3,MES
2024-10-08 00:00:00+00:00,-0.26406666666666667,3,MES
2024-10-09 00:00:00+00:00,-0.48469999999999996,3,MES
2024-10-10 00:00:00+00:00,-0.29096666666666665,3,MES
2024-10-11 00:00:00+00:00,0.005700000000000001,3,MES
2024-10-12 00:00:00+00:00,0.5993333333333334,3,MES
2024-10-13 00:00:00+00:00,0.7461666666666668,3,MES
2024-10-14 00:00:00+00:00,0.4556,3,MES
2024-10-15 00:00:00+00:00,0.2779333333333333,3,MES
2024-10-16 00:00:00+00:00,-0.044800000000000006,3,MES
2024-10-17 00:00:00+00:00,0.3979333333333333,3,MES
2024-10-18 00:00:00+00:00,0.39809999999999995,3,MES
2024-10-19 00:00:00+00:00,0.22899999999999998,3,MES
2024-10-20 00:00:00+00:00,0.6784666666666667,3,MES
2024-10-21 00:00:00+00:00,-0.14496666666666666,3,MES
2024-10-22 00:00:00+00:00,-0.3479666666666667,3,MES
2024-10-23 00:00:00+00:00,-0.3317666666666667,3,MES
2024-10-24 00:00:00+00:00,-0.35810000000000003,3,MES
2024-10-25 00:00:00+00:00,-0.7791,3,MES
2024-10-26 00:00:00+00:00,0.33546666666666664,3,MES
2024-10-27 00:00:00+00:00,0.2061,5,MES
2024-10-28 00:00:00+00:00,0.4204,2,MES
2024-10-29 00:00:00+00:00,0.50525,2,MES
2024-10-30 00:00:00+00:00,0.24394999999999997,2,MES
2024-10-31 00:00:00+00:00,0.33075,2,MES
2024-11-01 00:00:00+00:00,0.585,2,MES
2024-11-02 00:00:00+00:00,0.7489,2,MES
2024-11-03 00:00:00+00:00,0.76295,2,MES
2024-11-04 00:00:00+00:00,0.1018,2,MES
2024-11-05 00:00:00+00:00,0.09200000000000001,2,MES
2024-11-06 00:00:00+00:00,0.11945,2,MES
2024-11-07 00:00:00+00:00,0.17665,2,MES
2024-11-08 00:00:00+00:00,0.56245,2,MES
2024-11-09 00:00:00+00:00,1.0221,2,MES
2024-11-10 00:00:00+00:00,0.60705,2,MES
2024-11-11 00:00:00+00:00,0.17575000000000002,2,MES
2024-11-12 00:00:00+00:00,-0.0447,2,MES
2024-11-13 00:00:00+00:00,-0.03949999999999998,2,MES
2024-11-14 00:00:00+00:00,0.5538,2,MES
2024-11-15 00:00:00+00:00,-0.14965,2,MES
2024-11-16 00:00:00+00:00,0.023549999999999988,2,MES
2024-11-17 00:00:00+00:00,0.37515,2,MES
2024-11-18 00:00:00+00:00,-0.2147,2,MES
2024-11-19 00:00:00+00:00,0.21394999999999997,2,MES
2024-11-20 00:00:00+00:00,0.56305,2,MES
2024-11-21 00:00:00+00:00,-0.71275,2,MES
2024-11-22 00:00:00+00:00,0.3019,2,MES
2024-11-23 00:00:00+00:00,0.6744,2,MES
2024-11-24 00:00:00+00:00,0.7373000000000001,2,MES
2024-11-25 00:00:00+00:00,0.4598,2,MES
2024-11-26 00:00:00+00:00,-0.015074999999999991,4,MES
2024-11-27 00:00:00+00:00,-0.6194500000000001,2,MES
2024-11-28 00:00:00+00:00,-0.56465,2,MES
2024-11-29 00:00:00+00:00,0.5293,2,MES
2024-11-30 00:00:00+00:00,0.44275,2,MES
2024-12-01 00:00:00+00:00,0.5054000000000001,2,MES
2024-12-02 00:00:00+00:00,0.25085,2,MES
2024-12-03 00:00:00+00:00,0.036900000000000016,2,MES
2024-12-04 00:00:00+00:00,-0.5505,2,MES
2024-12-05 00:00:00+00:00,-0.8518,2,MES
2024-12-06 00:00:00+00:00,-0.352,2,MES
2024-12-07 00:00:00+00:00,0.014650000000000024,2,MES
2024-12-08 00:00:00+00:00,-0.05315,2,MES
2024-12-09 00:00:00+00:00,-0.40225,2,MES
2024-12-10 00:00:00+00:00,-0.5628500000000001,2,MES
2024-12-11 00:00:00+00:00,-0.3529,2,MES
2024-12-12 00:00:00+00:00,-0.17450000000000002,2,MES
2024-12-13 00:00:00+00:00,-0.64495,2,MES
2024-12-14 00:00:00+00:00,0.26895,2,MES
2024-12-15 00:00:00+00:00,0.3248,2,MES
2024-12-16 00:00:00+00:00,-0.7885,2,MES
2024-12-17 00:00:00+00:00,-0.75475,2,MES
2024-12-18 00:00:00+00:00,-1.2081,2,MES
2024-12-19 00:00:00+00:00,-1.72655,2,MES
2024-12-20 00:00:00+00:00,-1.2056,2,MES
2024-12-21 00:00:00+00:00,-0.52435,2,MES
2024-12-22 00:00:00+00:00,-1.46635,2,MES
2024-12-23 00:00:00+00:00,-0.20550000000000002,2,MES
2024-12-24 00:00:00+00:00,-0.16685,2,MES
2024-12-25 00:00:00+00:00,-0.70475,2,MES
2024-12-26 00:00:00+00:00,-1.62275,4,MES
2024-12-26 01:00:00+00:00,1.74535,2,MES
2024-12-26 02:00:00+00:00,-0.41345,2,MES
2024-12-26 03:00:00+00:00,0.9812000000000001,2,MES
2024-12-26 04:00:00+00:00,1.9545,2,MES
2024-12-26 05:00:00+00:00,0.51435,2,MES
2024-12-26 06:00:00+00:00,0.47785,2,MES
2024-12-26 07:00:00+00:00,-0.16125,2,MES
2024-12-26 08:00:00+00:00,0.41375,2,MES
2024-12-26 09:00:00+00:00,-0.3577,2,MES
2024-12-26 10:00:00+00:00,-0.015500000000000014,2,MES
2024-12-26 11:00:00+00:00,0.59565,2,MES
2024-12-26 12:00:00+00:00,0.39565,2,MES
2024-12-26 13:00:00+00:00,-1.15775,2,MES
2024-12-26 14:00:00+00:00,0.3276,2,MES
2024-12-26 15:00:00+00:00,-0.03520000000000001,2,MES
2024-12-26 16:00:00+00:00,0.19645,2,MES
2024-12-26 17:00:00+00:00,-0.0665,2,MES
2024-12-26 18:00:00+00:00,1.26725,2,MES
2024-12-26 19:00:00+00:00,0.49235,2,MES
2024-12-26 20:00:00+00:00,-0.3876,2,MES
2024-12-26 21:00:00+00:00,0.704,2,MES
2024-12-26 22:00:00+00:00,-0.009899999999999999,2,MES
2024-12-26 23:00:00+00:00,1.2387,2,MES
2024-12-27 00:00:00+00:00,-0.3974,2,MES
2024-12-27 01:00:00+00:00,0.5943,2,MES
2024-12-27 02:00:00+00:00,-0.11499999999999999,2,MES
2024-12-27 03:00:00+00:00,-0.16110000000000002,2,MES
2024-12-27 05:00:00+00:00,-0.14715,2,MES
2024-12-27 06:00:00+00:00,-1.03815,2,MES
2024-12-27 07:00:00+00:00,-0.4836,2,MES
2024-12-27 08:00:00+00:00,-0.2998,2,MES
2024-12-27 09:00:00+00:00,-0.3308,2,MES
2024-12-27 10:00:00+00:00,-0.2296,2,MES
2024-12-27 11:00:00+00:00,0.3867,2,MES
2024-12-27 12:00:00+00:00,-0.46399999999999997,2,MES
2024-12-27 13:00:00+00:00,-0.8384,2,MES
2024-12-27 14:00:00+00:00,0.08504999999999999,2,MES
2024-12-27 15:00:00+00:00,-0.55115,2,MES
2024-12-27 16:00:00+00:00,-0.28190000000000004,2,MES
2024-12-27 17:00:00+00:00,-0.68625,2,MES
2024-12-27 18:00:00+00:00,-0.24519999999999997,2,MES
2024-12-27 19:00:00+00:00,-0.12284999999999996,2,MES
2024-12-27 20:00:00+00:00,-0.9532,2,MES
2024-12-27 21:00:00+00:00,-1.0128,2,MES
2024-12-27 22:00:00+00:00,0.1189,2,MES
2024-12-27 23:00:00+00:00,-1.4413,2,MES
2024-12-28 00:00:00+00:00,-0.48685,2,MES
2024-12-28 01:00:00+00:00,-0.41045,2,MES
2024-12-28 02:00:00+00:00,0.6356499999999999,2,MES
2024-12-28 03:00:00+00:00,-0.2783,2,MES
2024-12-28 04:00:00+00:00,-4.459099999999999,2,MES
2024-12-28 05:00:00+00:00,-0.64705,2,MES
2024-12-28 06:00:00+00:00,0.0,2,MES
2024-12-28 07:00:00+00:00,2.3648,2,MES
2024-12-28 08:00:00+00:00,0.0,2,MES
2024-12-28 09:00:00+00:00,-1.17795,2,MES
2024-12-28 10:00:00+00:00,-0.99925,2,MES
2024-12-28 11:00:00+00:00,-0.03440000000000001,2,MES
2024-12-28 12:00:00+00:00,-0.94775,2,MES
2024-12-28 13:00:00+00:00,1.353,2,MES
2024-12-28 14:00:00+00:00,-0.08754999999999996,2,MES
2024-12-28 15:00:00+00:00,-1.4839,2,MES
2024-12-28 16:00:00+00:00,-0.16785000000000003,2,MES
2024-12-28 17:00:00+00:00,-0.7786000000000001,2,MES
2024-12-28 18:00:00+00:00,-0.44905,2,MES
2024-12-28 19:00:00+00:00,-0.73885,2,MES
2024-12-28 20:00:00+00:00,-0.75215,2,MES
2024-12-28 21:00:00+00:00,-1.31575,2,MES
2024-12-28 22:00:00+00:00,-0.47905,2,MES
2024-12-28 23:00:00+00:00,1.5304000000000002,2,MES
2024-12-29 00:00:00+00:00,-0.24829999999999997,2,MES
2024-12-29 02:00:00+00:00,0.6689,2,MES
2024-12-29 03:00:00+00:00,-0.3868,2,MES
2024-12-29 04:00:00+00:00,-1.71425,2,MES
2024-12-29 05:00:00+00:00,-1.82355,2,MES
2024-12-29 06:00:00+00:00,-2.11045,2,MES
2024-12-29 07:00:00+00:00,-2.7586,2,MES
2024-12-29 08:00:00+00:00,-2.3853,2,MES
2024-12-29 09:00:00+00:00,-3.51375,2,MES
2024-12-29 10:00:00+00:00,0.99015,2,MES
2024-12-29 11:00:00+00:00,-0.005699999999999983,2,MES
2024-12-29 12:00:00+00:00,0.2962,2,MES
2024-12-29 13:00:00+00:00,0.9447,2,MES
2024-12-29 14:00:00+00:00,1.4369,2,MES
2024-12-29 15:00:00+00:00,0.8414999999999999,2,MES
2024-12-29 16:00:00+00:00,0.81865,2,MES
2024-12-29 17:00:00+00:00,0.6559999999999999,2,MES
2024-12-29 18:00:00+00:00,-1.50805,2,MES
2024-12-29 19:00:00+00:00,-3.4421999999999997,2,MES
2024-12-29 20:00:00+00:00,-1.89725,2,MES
2024-12-29 21:00:00+00:00,-0.14500000000000002,2,MES
2024-12-29 22:00:00+00:00,0.3988,2,MES
2024-12-30 00:00:00+00:00,0.15785,2,MES
2024-12-30 01:00:00+00:00,0.3653,2,MES
2024-12-30 02:00:00+00:00,-0.7558,2,MES
2024-12-30 03:00:00+00:00,-0.6368499999999999,2,MES
2024-12-30 04:00:00+00:00,-1.0970499999999999,2,MES
2024-12-30 05:00:00+00:00,-1.416,2,MES
2024-12-30 06:00:00+00:00,0.3785,2,MES
2024-12-30 07:00:00+00:00,-1.63715,2,MES
2024-12-30 08:00:00+00:00,-1.07395,2,MES
2024-12-30 09:00:00+00:00,-2.02545,2,MES
2024-12-30 10:00:00+00:00,-0.9804,2,MES
2024-12-30 11:00:00+00:00,-0.09175,2,MES
2024-12-30 12:00:00+00:00,-1.13985,2,MES
2024-12-30 13:00:00+00:00,-0.6404,2,MES
2024-12-30 14:00:00+00:00,-1.05905,2,MES
2024-12-30 15:00:00+00:00,-0.52625,2,MES
2024-12-30 16:00:00+00:00,-0.21394999999999986,2,MES
2024-12-30 17:00:00+00:00,-3.1278499999999996,2,MES
2024-12-30 18:00:00+00:00,-1.7026,2,MES
2024-12-30 19:00:00+00:00,-2.0107,2,MES
2024-12-30 20:00:00+00:00,-1.45035,2,MES
