date,level,direction,entry,tp,sl,bar_idx,session,day_of_week,hour,level_price,year,month,outcome,exit_price,exit_time,pnl_pts,pnl_usd_gross,fees_usd,pnl_usd,bars_held,max_favorable_excursion,max_adverse_excursion,trailing_active,contracts
2020-01-02 03:15:00-05:00,LPH,SHORT,1523.9,1503.9,1548.9,37,London,Thursday,3,1523.9,2020,1,LOSS,1549.1000000000001,2020-01-03 04:00:00-05:00,-25.200000000000045,-504.0000000000009,3.0,-507.0000000000009,95,2.0,25.59999999999991,False,2
2020-01-02 03:15:00-05:00,LPL,LONG,1521.5,1541.5,1496.5,37,London,Thursday,3,1521.5,2020,1,WIN,1538.5,2020-01-02 21:15:00-05:00,17.0,340.0,3.0,337.0,68,22.200000000000045,0.0,True,2
2020-01-02 04:45:00-05:00,PMH,SHORT,1523.8,1503.8,1548.8,43,London,Thursday,4,1523.8,2020,1,LOSS,1549.0,2020-01-03 04:00:00-05:00,-25.200000000000045,-504.0000000000009,3.0,-507.0000000000009,89,1.599999999999909,25.700000000000045,False,2
2020-01-02 05:15:00-05:00,PML,LONG,1522.2,1542.2,1497.2,45,London,Thursday,5,1522.2,2020,1,WIN,1538.5,2020-01-02 21:15:00-05:00,16.299999999999955,325.9999999999991,3.0,322.9999999999991,60,21.5,0.0,True,2
2020-01-03 04:45:00-05:00,PMH,SHORT,1552.9,1532.9,1577.9,135,London,Friday,4,1552.9,2020,1,LOSS,1578.1000000000001,2020-01-05 18:00:00-05:00,-25.200000000000045,-504.0000000000009,3.0,-507.0000000000009,49,9.600000000000136,38.299999999999955,False,2
2020-01-03 05:00:00-05:00,PML,LONG,1547.9,1567.9,1522.9,136,London,Friday,5,1547.9,2020,1,WIN,1586.0,2020-01-05 18:00:00-05:00,38.09999999999991,761.9999999999982,3.0,758.9999999999982,48,43.299999999999955,4.600000000000136,True,2
2020-01-06 03:15:00-05:00,LPL,LONG,1572.4,1592.4,1547.4,221,London,Monday,3,1572.4,2020,1,WIN,1588.7,2020-01-07 18:15:00-05:00,16.299999999999955,325.9999999999991,3.0,322.9999999999991,148,21.5,15.300000000000182,True,2
2020-01-06 03:30:00-05:00,LPH,SHORT,1579.9,1559.9,1604.9,222,London,Monday,3,1579.9,2020,1,WIN,1563.6000000000001,2020-01-06 20:45:00-05:00,16.299999999999955,325.9999999999991,3.0,322.9999999999991,65,21.5,1.5,True,2
2020-01-06 04:45:00-05:00,PMH,SHORT,1580.4,1560.4,1605.4,227,London,Monday,4,1580.4,2020,1,WIN,1563.6000000000001,2020-01-06 20:45:00-05:00,16.799999999999955,335.9999999999991,3.0,332.9999999999991,60,22.0,1.0,True,2
2020-01-06 05:00:00-05:00,PML,LONG,1577.2,1597.2,1552.2,228,London,Monday,5,1577.2,2020,1,WIN,1594.6,2020-01-07 18:30:00-05:00,17.399999999999864,347.99999999999727,3.0,344.99999999999727,142,22.59999999999991,20.100000000000136,True,2
2020-01-06 10:30:00-05:00,PDL,LONG,1560.5,1580.5,1535.5,250,NY,Monday,10,1560.5,2020,1,WIN,1575.3999999999999,2020-01-07 18:00:00-05:00,14.899999999999864,297.99999999999727,3.0,294.99999999999727,118,20.09999999999991,3.400000000000091,True,2
2020-01-07 04:45:00-05:00,PML,LONG,1564.9,1584.9,1539.9,319,London,Tuesday,4,1564.9,2020,1,WIN,1588.7,2020-01-07 18:15:00-05:00,23.799999999999955,475.9999999999991,3.0,472.9999999999991,50,29.0,0.0,True,2
2020-01-07 05:00:00-05:00,PMH,SHORT,1568.6,1548.6,1593.6,320,London,Tuesday,5,1568.6,2020,1,LOSS,1593.8,2020-01-07 18:15:00-05:00,-25.200000000000045,-504.0000000000009,3.0,-507.0000000000009,49,3.099999999999909,25.300000000000182,False,2
2020-01-08 03:15:00-05:00,LPL,LONG,1587.3,1607.3,1562.3,405,London,Wednesday,3,1587.3,2020,1,LOSS,1562.1,2020-01-08 11:30:00-05:00,-25.200000000000045,-504.0000000000009,3.0,-507.0000000000009,33,0.6000000000001364,32.200000000000045,False,2
2020-01-08 04:45:00-05:00,PMH,SHORT,1587.0,1567.0,1612.0,411,London,Wednesday,4,1587.0,2020,1,WIN,1570.2,2020-01-08 11:15:00-05:00,16.799999999999955,335.9999999999991,3.0,332.9999999999991,26,22.0,0.0,True,2
