date,level,direction,entry,tp,sl,bar_idx,session,day_of_week,hour,level_price,year,month,outcome,exit_price,exit_time,pnl_pts,pnl_usd,bars_held,max_favorable_excursion,max_adverse_excursion,breakeven_hit,trailing_active,contracts
2020-02-19 05:15:00-05:00,PMH,SHORT,3378.5,3353.5,3403.5,16675,London,Wednesday,5,3378.5,2020,2,WIN,3344.5,2020-02-20 11:30:00-05:00,34.0,680.0,116,39.0,19.0,False,True,4
2020-02-20 03:15:00-05:00,LPH,SHORT,3391.5,3366.5,3416.5,16758,London,Thursday,3,3391.5,2020,2,WIN,3366.75,2020-02-20 11:15:00-05:00,24.75,495.0,32,29.75,0.0,False,True,4
2020-02-20 03:15:00-05:00,LPL,LONG,3381.5,3406.5,3356.5,16758,London,Thursday,3,3381.5,2020,2,LOSS,3356.5,2020-02-20 11:30:00-05:00,-25.0,-500.0,33,7.5,42.0,False,False,4
2020-02-20 04:45:00-05:00,PMH,SHORT,3386.0,3361.0,3411.0,16764,London,Thursday,4,3386.0,2020,2,WIN,3344.5,2020-02-20 11:30:00-05:00,41.5,830.0,27,46.5,3.0,False,True,4
2020-02-20 09:45:00-05:00,PML,LONG,3375.25,3400.25,3350.25,16784,NY,Thursday,9,3375.25,2020,2,LOSS,3350.25,2020-02-20 11:30:00-05:00,-25.0,-500.0,7,13.75,35.75,False,False,4
2020-02-21 03:15:00-05:00,LPL,LONG,3348.0,3373.0,3323.0,16849,London,Friday,3,3348.0,2020,2,LOSS,3323.0,2020-02-23 18:00:00-05:00,-25.0,-500.0,54,14.25,58.5,False,False,4
2020-02-21 03:30:00-05:00,LPH,SHORT,3358.75,3333.75,3383.75,16850,London,Friday,3,3358.75,2020,2,WIN,3338.0,2020-02-21 10:30:00-05:00,20.75,415.0,28,25.75,3.5,False,True,4
2020-02-21 05:00:00-05:00,PML,LONG,3351.0,3376.0,3326.0,16856,London,Friday,5,3351.0,2020,2,LOSS,3326.0,2020-02-23 18:00:00-05:00,-25.0,-500.0,47,11.25,61.5,False,False,4
2020-02-24 05:00:00-05:00,PMH,SHORT,3260.5,3235.5,3285.5,16947,London,Monday,5,3260.5,2020,2,WIN,3235.5,2020-02-24 09:15:00-05:00,25.0,500.0,17,30.0,5.5,False,True,4
2020-02-24 05:45:00-05:00,PML,LONG,3243.25,3268.25,3218.25,16950,London,Monday,5,3243.25,2020,2,LOSS,3218.25,2020-02-24 13:00:00-05:00,-25.0,-500.0,29,22.75,27.0,False,False,4
2020-02-25 03:15:00-05:00,LPH,SHORT,3258.25,3233.25,3283.25,17031,London,Tuesday,3,3258.25,2020,2,WIN,3234.0,2020-02-25 05:15:00-05:00,24.25,485.0,8,29.25,0.0,False,True,4
2020-02-25 03:15:00-05:00,LPL,LONG,3248.5,3273.5,3223.5,17031,London,Tuesday,3,3248.5,2020,2,LOSS,3223.5,2020-02-25 05:45:00-05:00,-25.0,-500.0,10,3.0,28.25,False,False,4
2020-02-25 04:45:00-05:00,PMH,SHORT,3239.5,3214.5,3264.5,17037,London,Tuesday,4,3239.5,2020,2,WIN,3206.0,2020-02-25 10:15:00-05:00,33.5,670.0,22,38.5,8.0,False,True,4
2020-02-25 09:45:00-05:00,PML,LONG,3220.25,3245.25,3195.25,17057,NY,Tuesday,9,3220.25,2020,2,LOSS,3195.25,2020-02-25 10:45:00-05:00,-25.0,-500.0,4,16.75,35.0,False,False,4
2020-02-26 03:15:00-05:00,LPH,SHORT,3151.75,3126.75,3176.75,17122,London,Wednesday,3,3151.75,2020,2,WIN,3120.25,2020-02-26 03:45:00-05:00,31.5,630.0,2,36.5,0.0,False,True,4
2020-02-26 03:30:00-05:00,LPL,LONG,3131.25,3156.25,3106.25,17123,London,Wednesday,3,3131.25,2020,2,LOSS,3106.25,2020-02-26 04:00:00-05:00,-25.0,-500.0,2,0.0,40.75,False,False,4
2020-02-26 03:45:00-05:00,PDL,LONG,3117.25,3142.25,3092.25,17124,London,Wednesday,3,3117.25,2020,2,LOSS,3092.25,2020-02-26 04:00:00-05:00,-25.0,-500.0,1,0.5,26.75,False,False,4
2020-02-26 04:45:00-05:00,PMH,SHORT,3122.75,3097.75,3147.75,17128,London,Wednesday,4,3122.75,2020,2,LOSS,3147.75,2020-02-26 08:15:00-05:00,-25.0,-500.0,14,9.5,25.0,False,False,4
2020-02-26 13:30:00-05:00,PML,LONG,3107.75,3132.75,3082.75,17163,NY,Wednesday,13,3107.75,2020,2,WIN,3130.25,2020-02-26 15:15:00-05:00,22.5,450.0,7,27.5,0.25,False,True,4
2020-02-27 03:45:00-05:00,LPH,SHORT,3098.0,3073.0,3123.0,17215,London,Thursday,3,3098.0,2020,2,WIN,3073.5,2020-02-27 07:15:00-05:00,24.5,490.0,14,29.5,6.0,False,True,4
2020-02-27 11:30:00-05:00,PML,LONG,3052.0,3077.0,3027.0,17246,NY,Thursday,11,3052.0,2020,2,WIN,3079.0,2020-02-27 12:00:00-05:00,27.0,540.0,2,32.0,16.25,False,True,4
2020-02-28 03:15:00-05:00,LPH,SHORT,2942.5,2917.5,2967.5,17304,London,Friday,3,2942.5,2020,2,WIN,2919.25,2020-02-28 03:30:00-05:00,23.25,465.0,1,28.25,0.0,False,True,4
2020-02-28 03:45:00-05:00,LPL,LONG,2901.0,2926.0,2876.0,17306,London,Friday,3,2901.0,2020,2,WIN,2930.5,2020-02-28 05:15:00-05:00,29.5,590.0,6,34.5,21.5,False,True,4
2020-02-28 05:15:00-05:00,PMH,SHORT,2935.5,2910.5,2960.5,17312,London,Friday,5,2935.5,2020,2,WIN,2904.0,2020-02-28 08:45:00-05:00,31.5,630.0,14,36.5,17.5,False,True,4
2020-02-28 10:00:00-05:00,PML,LONG,2871.75,2896.75,2846.75,17331,NY,Friday,10,2871.75,2020,2,WIN,2898.25,2020-02-28 10:45:00-05:00,26.5,530.0,3,31.5,11.75,False,True,4
2020-03-02 04:45:00-05:00,PML,LONG,2959.25,2984.25,2934.25,17378,London,Monday,4,2959.25,2020,3,LOSS,2934.25,2020-03-02 06:30:00-05:00,-25.0,-500.0,7,18.5,33.25,False,False,4
2020-03-02 06:00:00-05:00,LPL,LONG,2958.25,2983.25,2933.25,17383,London,Monday,6,2958.25,2020,3,LOSS,2933.25,2020-03-02 06:30:00-05:00,-25.0,-500.0,2,0.0,32.25,False,False,4
2020-03-02 09:45:00-05:00,PDH,SHORT,2983.5,2958.5,3008.5,17398,NY,Monday,9,2983.5,2020,3,WIN,2947.5,2020-03-02 10:00:00-05:00,36.0,720.0,1,41.0,0.0,False,True,4
2020-03-02 10:45:00-05:00,PMH,SHORT,3000.0,2975.0,3025.0,17402,NY,Monday,10,3000.0,2020,3,LOSS,3025.0,2020-03-02 11:30:00-05:00,-25.0,-500.0,3,20.75,25.5,False,False,4
2020-03-03 03:15:00-05:00,LPH,SHORT,3077.5,3052.5,3102.5,17463,London,Tuesday,3,3077.5,2020,3,WIN,3056.0,2020-03-03 07:45:00-05:00,21.5,430.0,18,26.5,23.25,False,True,4
2020-03-03 03:15:00-05:00,PDH,SHORT,3096.25,3071.25,3121.25,17463,London,Tuesday,3,3096.25,2020,3,WIN,3063.0,2020-03-03 07:30:00-05:00,33.25,665.0,17,38.25,4.5,False,True,4
2020-03-03 04:45:00-05:00,PMH,SHORT,3099.25,3074.25,3124.25,17469,London,Tuesday,4,3099.25,2020,3,WIN,3077.75,2020-03-03 06:15:00-05:00,21.5,430.0,6,26.5,1.5,False,True,4
2020-03-03 09:45:00-05:00,PML,LONG,3050.75,3075.75,3025.75,17489,NY,Tuesday,9,3050.75,2020,3,WIN,3131.5,2020-03-03 10:00:00-05:00,80.75,1615.0,1,85.75,0.0,False,True,4
2020-03-04 03:15:00-05:00,LPL,LONG,3027.75,3052.75,3002.75,17554,London,Wednesday,3,3027.75,2020,3,WIN,3049.5,2020-03-04 04:00:00-05:00,21.75,435.0,3,26.75,0.0,False,True,4
2020-03-04 03:30:00-05:00,LPH,SHORT,3047.75,3022.75,3072.75,17555,London,Wednesday,3,3047.75,2020,3,LOSS,3072.75,2020-03-04 07:30:00-05:00,-25.0,-500.0,16,4.0,26.25,False,False,4
2020-03-04 06:00:00-05:00,PML,LONG,3047.5,3072.5,3022.5,17565,London,Wednesday,6,3047.5,2020,3,WIN,3069.0,2020-03-04 07:30:00-05:00,21.5,430.0,6,26.5,0.0,False,True,4
2020-03-04 10:15:00-05:00,PMH,SHORT,3074.0,3049.0,3099.0,17582,NY,Wednesday,10,3074.0,2020,3,WIN,3047.75,2020-03-04 10:30:00-05:00,26.25,525.0,1,31.25,0.0,False,True,4
2020-03-05 03:15:00-05:00,LPL,LONG,3081.0,3106.0,3056.0,17645,London,Thursday,3,3081.0,2020,3,LOSS,3056.0,2020-03-05 05:15:00-05:00,-25.0,-500.0,8,0.25,30.25,False,False,4
2020-03-05 04:45:00-05:00,PML,LONG,3062.25,3087.25,3037.25,17651,London,Thursday,4,3062.25,2020,3,LOSS,3037.25,2020-03-05 08:30:00-05:00,-25.0,-500.0,15,6.75,25.25,False,False,4
2020-03-05 10:15:00-05:00,PMH,SHORT,3070.25,3045.25,3095.25,17673,NY,Thursday,10,3070.25,2020,3,WIN,3049.0,2020-03-05 12:00:00-05:00,21.25,425.0,7,26.25,12.0,False,True,4
2020-03-06 03:15:00-05:00,LPH,SHORT,2994.75,2969.75,3019.75,17736,London,Friday,3,2994.75,2020,3,WIN,2969.5,2020-03-06 04:30:00-05:00,25.25,505.0,5,30.25,0.0,False,True,4
2020-03-06 03:30:00-05:00,LPL,LONG,2971.25,2996.25,2946.25,17737,London,Friday,3,2971.25,2020,3,LOSS,2946.25,2020-03-06 05:00:00-05:00,-25.0,-500.0,6,22.5,26.25,False,False,4
2020-03-06 10:30:00-05:00,PMH,SHORT,2978.25,2953.25,3003.25,17765,NY,Friday,10,2978.25,2020,3,WIN,2951.5,2020-03-06 11:00:00-05:00,26.75,535.0,2,31.75,0.0,False,True,4
2020-03-06 14:30:00-05:00,PML,LONG,2906.25,2931.25,2881.25,17781,NY,Friday,14,2906.25,2020,3,WIN,2943.75,2020-03-06 15:30:00-05:00,37.5,750.0,4,42.5,8.25,False,True,4
2020-03-09 05:30:00-04:00,PMH,SHORT,2823.75,2798.75,2848.75,17836,London,Monday,5,2823.75,2020,3,WIN,2764.5,2020-03-09 09:30:00-04:00,59.25,1185.0,14,64.25,0.0,False,True,4
2020-03-09 12:15:00-04:00,PML,LONG,2819.0,2844.0,2794.0,17861,NY,Monday,12,2819.0,2020,3,LOSS,2794.0,2020-03-09 12:30:00-04:00,-25.0,-500.0,1,0.0,33.25,False,False,4
2020-03-10 03:15:00-04:00,LPL,LONG,2811.5,2836.5,2786.5,17916,London,Tuesday,3,2811.5,2020,3,WIN,2840.25,2020-03-10 04:30:00-04:00,28.75,575.0,5,33.75,6.25,False,True,4
2020-03-10 05:15:00-04:00,LPH,SHORT,2850.0,2825.0,2875.0,17924,London,Tuesday,5,2850.0,2020,3,LOSS,2875.0,2020-03-10 05:45:00-04:00,-25.0,-500.0,2,0.0,28.25,False,False,4
2020-03-10 09:45:00-04:00,PML,LONG,2817.5,2842.5,2792.5,17942,NY,Tuesday,9,2817.5,2020,3,LOSS,2792.5,2020-03-10 10:45:00-04:00,-25.0,-500.0,4,24.5,38.25,False,False,4
2020-03-10 15:45:00-04:00,PMH,SHORT,2879.0,2854.0,2904.0,17966,NY,Tuesday,15,2879.0,2020,3,WIN,2852.75,2020-03-10 18:00:00-04:00,26.25,525.0,4,31.25,5.75,False,True,4
2020-03-11 03:15:00-04:00,LPH,SHORT,2812.0,2787.0,2837.0,18007,London,Wednesday,3,2812.0,2020,3,WIN,2789.0,2020-03-11 07:30:00-04:00,23.0,460.0,17,28.0,24.25,False,True,4
2020-03-11 10:15:00-04:00,LPL,LONG,2777.5,2802.5,2752.5,18035,NY,Wednesday,10,2777.5,2020,3,WIN,2798.0,2020-03-11 12:15:00-04:00,20.5,410.0,8,25.5,22.25,False,True,4
2020-03-11 10:45:00-04:00,PML,LONG,2764.0,2789.0,2739.0,18037,NY,Wednesday,10,2764.0,2020,3,WIN,2789.5,2020-03-11 12:00:00-04:00,25.5,510.0,5,30.5,8.75,False,True,4
2020-03-11 14:15:00-04:00,PDL,LONG,2728.25,2753.25,2703.25,18051,NY,Wednesday,14,2728.25,2020,3,WIN,2748.75,2020-03-11 14:30:00-04:00,20.5,410.0,1,25.5,0.0,False,True,4
2020-03-12 03:15:00-04:00,LPL,LONG,2617.0,2642.0,2592.0,18098,London,Thursday,3,2617.0,2020,3,WIN,2639.75,2020-03-12 04:00:00-04:00,22.75,455.0,3,27.75,4.0,False,True,4
2020-03-12 04:45:00-04:00,PML,LONG,2603.5,2628.5,2578.5,18104,London,Thursday,4,2603.5,2020,3,WIN,2626.5,2020-03-12 05:45:00-04:00,23.0,460.0,4,28.0,2.5,False,True,4
2020-03-12 13:00:00-04:00,PMH,SHORT,2631.5,2606.5,2656.5,18137,NY,Thursday,13,2631.5,2020,3,WIN,2569.25,2020-03-12 13:15:00-04:00,62.25,1245.0,1,67.25,0.0,False,True,4
2020-03-13 03:15:00-04:00,LPH,SHORT,2565.0,2540.0,2590.0,18189,London,Friday,3,2565.0,2020,3,LOSS,2590.0,2020-03-13 03:30:00-04:00,-25.0,-500.0,1,7.0,28.5,False,False,4
2020-03-13 05:15:00-04:00,PMH,SHORT,2564.5,2539.5,2589.5,18197,London,Friday,5,2564.5,2020,3,LOSS,2589.5,2020-03-13 07:00:00-04:00,-25.0,-500.0,7,15.5,30.5,False,False,4
2020-03-13 11:15:00-04:00,PML,LONG,2523.0,2548.0,2498.0,18221,NY,Friday,11,2523.0,2020,3,LOSS,2498.0,2020-03-13 11:30:00-04:00,-25.0,-500.0,1,2.0,27.5,False,False,4
2020-03-13 15:45:00-04:00,PDH,SHORT,2669.0,2644.0,2694.0,18239,NY,Friday,15,2669.0,2020,3,LOSS,2694.0,2020-03-13 16:00:00-04:00,-25.0,-500.0,1,0.0,39.5,False,False,4
2020-03-17 04:15:00-04:00,LPL,LONG,2477.25,2502.25,2452.25,18360,London,Tuesday,4,2477.25,2020,3,LOSS,2452.25,2020-03-17 04:45:00-04:00,-25.0,-500.0,2,20.0,38.75,False,False,4
2020-03-17 04:45:00-04:00,PML,LONG,2438.5,2463.5,2413.5,18362,London,Tuesday,4,2438.5,2020,3,LOSS,2413.5,2020-03-17 05:15:00-04:00,-25.0,-500.0,2,21.0,26.0,False,False,4
2020-03-17 11:15:00-04:00,PMH,SHORT,2497.25,2472.25,2522.25,18388,NY,Tuesday,11,2497.25,2020,3,WIN,2471.0,2020-03-17 11:30:00-04:00,26.25,525.0,1,31.25,2.0,False,True,4
2020-03-17 11:45:00-04:00,LPH,SHORT,2508.5,2483.5,2533.5,18390,NY,Tuesday,11,2508.5,2020,3,LOSS,2533.5,2020-03-17 12:00:00-04:00,-25.0,-500.0,1,10.0,45.75,False,False,4
2020-03-18 09:30:00-04:00,LPH,SHORT,2426.0,2401.0,2451.0,18458,NY,Wednesday,9,2426.0,2020,3,WIN,2387.75,2020-03-18 09:45:00-04:00,38.25,765.0,1,43.25,11.0,False,True,4
2020-03-18 09:30:00-04:00,PDL,LONG,2365.0,2390.0,2340.0,18458,NY,Wednesday,9,2365.0,2020,3,WIN,2432.0,2020-03-18 09:45:00-04:00,67.0,1340.0,1,72.0,0.0,False,True,4
2020-03-18 11:45:00-04:00,PMH,SHORT,2403.5,2378.5,2428.5,18467,NY,Wednesday,11,2403.5,2020,3,WIN,2371.75,2020-03-18 12:15:00-04:00,31.75,635.0,2,36.75,4.0,False,True,4
2020-03-19 03:30:00-04:00,LPH,SHORT,2392.5,2367.5,2417.5,18525,London,Thursday,3,2392.5,2020,3,WIN,2363.75,2020-03-19 03:45:00-04:00,28.75,575.0,1,33.75,3.75,False,True,4
2020-03-19 05:00:00-04:00,PMH,SHORT,2427.5,2402.5,2452.5,18531,London,Thursday,5,2427.5,2020,3,WIN,2391.0,2020-03-19 05:15:00-04:00,36.5,730.0,1,41.5,0.0,False,True,4
2020-03-19 09:45:00-04:00,PML,LONG,2340.0,2365.0,2315.0,18550,NY,Thursday,9,2340.0,2020,3,WIN,2420.75,2020-03-19 10:00:00-04:00,80.75,1615.0,1,85.75,0.0,False,True,4
2020-03-19 14:30:00-04:00,PDH,SHORT,2474.25,2449.25,2499.25,18569,NY,Thursday,14,2474.25,2020,3,WIN,2439.0,2020-03-19 14:45:00-04:00,35.25,705.0,1,40.25,0.0,False,True,4
2020-03-20 03:15:00-04:00,PDH,SHORT,2470.5,2445.5,2495.5,18615,London,Friday,3,2470.5,2020,3,LOSS,2495.5,2020-03-20 04:00:00-04:00,-25.0,-500.0,3,13.0,37.5,False,False,4
2020-03-20 05:00:00-04:00,PMH,SHORT,2509.75,2484.75,2534.75,18622,London,Friday,5,2509.75,2020,3,WIN,2482.25,2020-03-20 06:30:00-04:00,27.5,550.0,6,32.5,3.25,False,True,4
2020-03-23 03:15:00-04:00,LPH,SHORT,2218.75,2193.75,2243.75,18677,London,Monday,3,2218.75,2020,3,WIN,2195.75,2020-03-23 03:45:00-04:00,23.0,460.0,2,28.0,0.0,False,True,4
2020-03-23 03:15:00-04:00,PDH,SHORT,2231.0,2206.0,2256.0,18677,London,Monday,3,2231.0,2020,3,WIN,2200.5,2020-03-23 03:30:00-04:00,30.5,610.0,1,35.5,0.0,False,True,4
2020-03-23 04:45:00-04:00,PMH,SHORT,2215.0,2190.0,2240.0,18683,London,Monday,4,2215.0,2020,3,LOSS,2240.0,2020-03-23 08:00:00-04:00,-25.0,-500.0,13,12.0,103.25,False,False,4
2020-03-23 11:15:00-04:00,PML,LONG,2199.0,2224.0,2174.0,18709,NY,Monday,11,2199.0,2020,3,WIN,2231.75,2020-03-23 12:15:00-04:00,32.75,655.0,4,37.75,19.75,False,True,4
2020-03-23 11:45:00-04:00,LPL,LONG,2175.0,2200.0,2150.0,18711,NY,Monday,11,2175.0,2020,3,WIN,2212.0,2020-03-23 12:00:00-04:00,37.0,740.0,1,42.0,0.0,False,True,4
2020-03-24 04:00:00-04:00,LPH,SHORT,2328.75,2303.75,2353.75,18771,London,Tuesday,4,2328.75,2020,3,WIN,2306.0,2020-03-24 08:15:00-04:00,22.75,455.0,17,27.75,4.75,False,True,4
2020-03-24 05:00:00-04:00,PMH,SHORT,2327.5,2302.5,2352.5,18775,London,Tuesday,5,2327.5,2020,3,WIN,2306.0,2020-03-24 08:15:00-04:00,21.5,430.0,13,26.5,6.0,False,True,4
2020-03-24 10:15:00-04:00,PDH,SHORT,2385.5,2360.5,2410.5,18796,NY,Tuesday,10,2385.5,2020,3,WIN,2362.5,2020-03-24 11:00:00-04:00,23.0,460.0,3,28.0,2.0,False,True,4
2020-03-25 03:45:00-04:00,PDH,SHORT,2470.5,2445.5,2495.5,18861,London,Wednesday,3,2470.5,2020,3,LOSS,2495.5,2020-03-25 05:15:00-04:00,-25.0,-500.0,6,22.25,27.25,False,False,4
2020-03-25 04:45:00-04:00,PMH,SHORT,2485.5,2460.5,2510.5,18865,London,Wednesday,4,2485.5,2020,3,WIN,2458.25,2020-03-25 06:15:00-04:00,27.25,545.0,6,32.25,12.5,False,True,4
2020-03-25 09:45:00-04:00,LPH,SHORT,2453.25,2428.25,2478.25,18885,NY,Wednesday,9,2453.25,2020,3,WIN,2398.25,2020-03-25 10:00:00-04:00,55.0,1100.0,1,60.0,0.0,False,True,4
2020-03-26 04:45:00-04:00,PMH,SHORT,2427.5,2402.5,2452.5,18956,London,Thursday,4,2427.5,2020,3,WIN,2406.75,2020-03-26 08:30:00-04:00,20.75,415.0,15,25.75,24.25,False,True,4
2020-03-26 04:45:00-04:00,PML,LONG,2412.25,2437.25,2387.25,18956,London,Thursday,4,2412.25,2020,3,WIN,2433.25,2020-03-26 06:15:00-04:00,21.0,420.0,6,26.0,0.0,False,True,4
2020-03-26 10:15:00-04:00,PDH,SHORT,2561.5,2536.5,2586.5,18978,NY,Thursday,10,2561.5,2020,3,WIN,2541.0,2020-03-26 10:45:00-04:00,20.5,410.0,2,25.5,9.75,False,True,4
2020-03-27 05:00:00-04:00,PML,LONG,2554.75,2579.75,2529.75,19048,London,Friday,5,2554.75,2020,3,LOSS,2529.75,2020-03-27 07:45:00-04:00,-25.0,-500.0,11,14.75,26.0,False,False,4
2020-03-27 06:45:00-04:00,LPL,LONG,2550.25,2575.25,2525.25,19055,London,Friday,6,2550.25,2020,3,LOSS,2525.25,2020-03-27 08:00:00-04:00,-25.0,-500.0,5,8.0,25.75,False,False,4
2020-03-27 14:45:00-04:00,PMH,SHORT,2576.25,2551.25,2601.25,19087,NY,Friday,14,2576.25,2020,3,LOSS,2601.25,2020-03-27 15:15:00-04:00,-25.0,-500.0,2,9.75,28.75,False,False,4
2020-03-27 15:15:00-04:00,LPH,SHORT,2600.75,2575.75,2625.75,19089,NY,Friday,15,2600.75,2020,3,WIN,2555.0,2020-03-27 15:30:00-04:00,45.75,915.0,1,50.75,0.0,False,True,4
2020-03-30 03:15:00-04:00,LPL,LONG,2512.75,2537.75,2487.75,19132,London,Monday,3,2512.75,2020,3,WIN,2533.25,2020-03-30 07:15:00-04:00,20.5,410.0,16,25.5,17.75,False,True,4
2020-03-30 05:15:00-04:00,PML,LONG,2506.75,2531.75,2481.75,19140,London,Monday,5,2506.75,2020,3,WIN,2530.75,2020-03-30 05:30:00-04:00,24.0,480.0,1,29.0,0.0,False,True,4
2020-03-30 09:45:00-04:00,PMH,SHORT,2562.5,2537.5,2587.5,19158,NY,Monday,9,2562.5,2020,3,LOSS,2587.5,2020-03-30 11:00:00-04:00,-25.0,-500.0,5,18.5,25.5,False,False,4
2020-03-31 05:00:00-04:00,PML,LONG,2625.75,2650.75,2600.75,19232,London,Tuesday,5,2625.75,2020,3,LOSS,2600.75,2020-03-31 07:00:00-04:00,-25.0,-500.0,8,9.0,25.0,False,False,4
2020-03-31 05:15:00-04:00,PMH,SHORT,2636.0,2611.0,2661.0,19233,London,Tuesday,5,2636.0,2020,3,WIN,2615.25,2020-03-31 06:15:00-04:00,20.75,415.0,4,25.75,0.0,False,True,4
2020-03-31 12:15:00-04:00,LPL,LONG,2595.0,2620.0,2570.0,19261,NY,Tuesday,12,2595.0,2020,3,LOSS,2570.0,2020-03-31 15:15:00-04:00,-25.0,-500.0,12,8.0,36.75,False,False,4
2020-04-01 03:45:00-04:00,LPL,LONG,2476.0,2501.0,2451.0,19320,London,Wednesday,3,2476.0,2020,4,WIN,2499.0,2020-04-01 05:00:00-04:00,23.0,460.0,5,28.0,0.0,False,True,4
2020-04-01 04:45:00-04:00,PML,LONG,2477.75,2502.75,2452.75,19324,London,Wednesday,4,2477.75,2020,4,WIN,2499.0,2020-04-01 05:00:00-04:00,21.25,425.0,1,26.25,0.0,False,True,4
2020-04-01 10:45:00-04:00,PMH,SHORT,2505.75,2480.75,2530.75,19348,NY,Wednesday,10,2505.75,2020,4,WIN,2485.0,2020-04-01 11:30:00-04:00,20.75,415.0,3,25.75,4.0,False,True,4
2020-04-02 03:30:00-04:00,LPH,SHORT,2492.5,2467.5,2517.5,19411,London,Thursday,3,2492.5,2020,4,WIN,2453.5,2020-04-02 08:30:00-04:00,39.0,780.0,20,44.0,9.75,False,True,4
2020-04-02 07:45:00-04:00,PMH,SHORT,2501.0,2476.0,2526.0,19428,London,Thursday,7,2501.0,2020,4,WIN,2453.5,2020-04-02 08:30:00-04:00,47.5,950.0,3,52.5,0.0,False,True,4
2020-04-02 13:30:00-04:00,LPL,LONG,2467.25,2492.25,2442.25,19451,NY,Thursday,13,2467.25,2020,4,WIN,2489.5,2020-04-02 15:00:00-04:00,22.25,445.0,6,27.25,11.5,False,True,4
2020-04-03 03:45:00-04:00,LPH,SHORT,2499.5,2474.5,2524.5,19504,London,Friday,3,2499.5,2020,4,LOSS,2524.5,2020-04-03 07:45:00-04:00,-25.0,-500.0,16,23.0,27.0,False,False,4
2020-04-03 05:15:00-04:00,PMH,SHORT,2491.5,2466.5,2516.5,19510,London,Friday,5,2491.5,2020,4,LOSS,2516.5,2020-04-03 07:45:00-04:00,-25.0,-500.0,10,15.0,35.0,False,False,4
2020-04-03 11:15:00-04:00,PML,LONG,2476.5,2501.5,2451.5,19534,NY,Friday,11,2476.5,2020,4,LOSS,2451.5,2020-04-03 14:00:00-04:00,-25.0,-500.0,11,12.25,27.75,False,False,4
2020-04-06 03:15:00-04:00,LPH,SHORT,2587.25,2562.25,2612.25,19593,London,Monday,3,2587.25,2020,4,LOSS,2612.25,2020-04-06 12:00:00-04:00,-25.0,-500.0,35,23.25,28.5,False,False,4
2020-04-06 04:00:00-04:00,LPL,LONG,2562.75,2587.75,2537.75,19596,London,Monday,4,2562.75,2020,4,WIN,2593.75,2020-04-06 09:45:00-04:00,31.0,620.0,23,36.0,0.0,False,True,4
2020-04-06 04:45:00-04:00,PMH,SHORT,2578.75,2553.75,2603.75,19599,London,Monday,4,2578.75,2020,4,LOSS,2603.75,2020-04-06 10:00:00-04:00,-25.0,-500.0,21,14.75,25.0,False,False,4
2020-04-07 04:45:00-04:00,PML,LONG,2705.0,2730.0,2680.0,19690,London,Tuesday,4,2705.0,2020,4,WIN,2730.0,2020-04-07 06:00:00-04:00,25.0,500.0,5,30.0,0.0,False,True,4
2020-04-07 09:45:00-04:00,PMH,SHORT,2745.0,2720.0,2770.0,19710,NY,Tuesday,9,2745.0,2020,4,WIN,2705.0,2020-04-07 10:00:00-04:00,40.0,800.0,1,45.0,0.0,False,True,4
2020-04-07 15:45:00-04:00,LPH,SHORT,2692.75,2667.75,2717.75,19734,NY,Tuesday,15,2692.75,2020,4,WIN,2639.75,2020-04-07 16:00:00-04:00,53.0,1060.0,1,58.0,0.0,False,True,4
2020-04-08 05:00:00-04:00,PMH,SHORT,2644.0,2619.0,2669.0,19782,London,Wednesday,5,2644.0,2020,4,LOSS,2669.0,2020-04-08 08:00:00-04:00,-25.0,-500.0,12,10.75,32.75,False,False,4
2020-04-08 05:15:00-04:00,PML,LONG,2629.0,2654.0,2604.0,19783,London,Wednesday,5,2629.0,2020,4,WIN,2653.0,2020-04-08 06:45:00-04:00,24.0,480.0,6,29.0,0.0,False,True,4
2020-04-08 15:30:00-04:00,PDH,SHORT,2749.0,2724.0,2774.0,19824,NY,Wednesday,15,2749.0,2020,4,WIN,2728.0,2020-04-08 22:30:00-04:00,21.0,420.0,23,26.0,3.5,False,True,4
2020-04-09 03:30:00-04:00,LPH,SHORT,2767.5,2742.5,2792.5,19867,London,Thursday,3,2767.5,2020,4,WIN,2743.5,2020-04-09 04:30:00-04:00,24.0,480.0,4,29.0,1.75,False,True,4
2020-04-09 06:30:00-04:00,LPL,LONG,2728.5,2753.5,2703.5,19879,London,Thursday,6,2728.5,2020,4,LOSS,2703.5,2020-04-09 08:15:00-04:00,-25.0,-500.0,7,9.75,28.25,False,False,4
2020-04-09 11:45:00-04:00,PMH,SHORT,2785.0,2760.0,2810.0,19900,NY,Thursday,11,2785.0,2020,4,WIN,2757.25,2020-04-09 14:45:00-04:00,27.75,555.0,12,32.75,24.75,False,True,4
2020-04-13 03:15:00-04:00,LPH,SHORT,2751.75,2726.75,2776.75,19957,London,Monday,3,2751.75,2020,4,LOSS,2776.75,2020-04-13 09:15:00-04:00,-25.0,-500.0,24,14.25,27.75,False,False,4
2020-04-13 04:15:00-04:00,LPL,LONG,2734.0,2759.0,2709.0,19961,London,Monday,4,2734.0,2020,4,WIN,2756.25,2020-04-13 07:15:00-04:00,22.25,445.0,12,27.25,0.0,False,True,4
