date,level,direction,entry,tp,sl,bar_idx,session,day_of_week,hour,level_price,year,month,outcome,exit_price,exit_time,pnl_pts,pnl_usd,bars_held,max_favorable_excursion,max_adverse_excursion,breakeven_hit,trailing_active,contracts
2023-05-17 04:45:00-04:00,PMH,SHORT,1991.8,1971.8,2016.8,44791,London,Wednesday,4,1991.8,2023,5,WIN,1975.0,2023-05-18 08:30:00-04:00,16.799999999999955,335.9999999999991,107,21.799999999999955,0.7999999999999545,False,True,2
2023-05-17 09:45:00-04:00,PML,LONG,1985.3,2005.3,1960.3,44811,NY,Wednesday,9,1985.3,2023,5,LOSS,1960.3,2023-05-18 09:30:00-04:00,-25.0,-500.0,91,3.900000000000091,26.299999999999955,False,False,2
2023-05-18 04:45:00-04:00,PMH,SHORT,1978.8,1958.8,2003.8,44883,London,Thursday,4,1978.8,2023,5,WIN,1959.3,2023-05-18 11:45:00-04:00,19.5,390.0,28,24.5,2.7999999999999545,False,True,2
2023-05-19 09:45:00-04:00,PML,LONG,1962.4,1982.4,1937.4,44995,NY,Friday,9,1962.4,2023,5,WIN,1982.0,2023-05-19 11:30:00-04:00,19.59999999999991,391.9999999999982,7,24.59999999999991,3.2000000000000455,False,True,2
2023-05-19 11:30:00-04:00,PDH,SHORT,1985.4,1965.4,2010.4,45002,NY,Friday,11,1985.4,2023,5,WIN,1966.1,2023-05-23 02:15:00-04:00,19.300000000000182,386.00000000000364,147,24.300000000000182,0.2999999999999545,False,True,2
2023-05-22 03:15:00-04:00,LPH,SHORT,1980.6,1960.6,2005.6,45061,London,Monday,3,1980.6,2023,5,WIN,1960.7,2023-05-23 04:15:00-04:00,19.899999999999864,397.99999999999727,96,24.899999999999864,4.2000000000000455,False,True,2
2023-05-22 04:45:00-04:00,PMH,SHORT,1983.0,1963.0,2008.0,45067,London,Monday,4,1983.0,2023,5,WIN,1966.1,2023-05-23 02:15:00-04:00,16.90000000000009,338.0000000000018,82,21.90000000000009,1.7999999999999545,False,True,2
2023-05-23 03:15:00-04:00,LPL,LONG,1961.1,1981.1,1936.1,45153,London,Tuesday,3,1961.1,2023,5,WIN,1977.5,2023-05-24 02:00:00-04:00,16.40000000000009,328.0000000000018,87,21.40000000000009,5.399999999999864,False,True,2
2023-05-23 05:15:00-04:00,PML,LONG,1960.3,1980.3,1935.3,45161,London,Tuesday,5,1960.3,2023,5,WIN,1977.5,2023-05-24 02:00:00-04:00,17.200000000000045,344.0000000000009,79,22.200000000000045,4.2000000000000455,False,True,2
2023-05-23 11:45:00-04:00,PMH,SHORT,1970.5,1950.5,1995.5,45187,NY,Tuesday,11,1970.5,2023,5,WIN,1944.4,2023-05-25 08:30:00-04:00,26.09999999999991,521.9999999999982,171,31.09999999999991,17.5,False,True,2
2023-05-24 04:00:00-04:00,LPL,LONG,1973.2,1993.2,1948.2,45248,London,Wednesday,4,1973.2,2023,5,LOSS,1948.2,2023-05-25 08:30:00-04:00,-25.0,-500.0,110,14.799999999999955,33.799999999999955,False,False,2
2023-05-24 05:15:00-04:00,PML,LONG,1975.3,1995.3,1950.3,45253,London,Wednesday,5,1975.3,2023,5,LOSS,1950.3,2023-05-25 08:30:00-04:00,-25.0,-500.0,105,12.700000000000045,35.899999999999864,False,False,2
2023-05-25 03:30:00-04:00,LPH,SHORT,1961.1,1941.1,1986.1,45338,London,Thursday,3,1961.1,2023,5,WIN,1944.4,2023-05-25 08:30:00-04:00,16.699999999999818,333.99999999999636,20,21.699999999999818,4.300000000000182,False,True,2
2023-05-25 04:45:00-04:00,PMH,SHORT,1965.4,1945.4,1990.4,45343,London,Thursday,4,1965.4,2023,5,WIN,1944.4,2023-05-25 08:30:00-04:00,21.0,420.0,15,26.0,0.0,False,True,2
2023-05-26 03:30:00-04:00,LPH,SHORT,1952.4,1932.4,1977.4,45430,London,Friday,3,1952.4,2023,5,WIN,1935.7,2023-05-30 02:30:00-04:00,16.700000000000045,334.0000000000009,169,21.700000000000045,4.599999999999909,False,True,2
2023-05-26 05:00:00-04:00,PMH,SHORT,1953.7,1933.7,1978.7,45436,London,Friday,5,1953.7,2023,5,WIN,1935.7,2023-05-30 02:30:00-04:00,18.0,360.0,163,23.0,0.5,False,True,2
2023-05-29 03:15:00-04:00,LPH,SHORT,1947.7,1927.7,1972.7,45521,London,Monday,3,1947.7,2023,5,LOSS,1972.7,2023-05-31 09:45:00-04:00,-25.0,-500.0,157,17.0,25.700000000000045,False,False,2
2023-05-29 03:15:00-04:00,LPL,LONG,1943.9,1963.9,1918.9,45521,London,Monday,3,1943.9,2023,5,WIN,1959.3,2023-05-31 03:30:00-04:00,15.399999999999864,307.99999999999727,147,20.399999999999864,13.200000000000045,False,True,2
2023-05-29 04:45:00-04:00,PMH,SHORT,1944.5,1924.5,1969.5,45527,London,Monday,4,1944.5,2023,5,LOSS,1969.5,2023-05-31 09:45:00-04:00,-25.0,-500.0,151,13.799999999999955,28.90000000000009,False,False,2
2023-05-29 09:45:00-04:00,PML,LONG,1941.8,1961.8,1916.8,45547,NY,Monday,9,1941.8,2023,5,WIN,1957.5,2023-05-30 13:00:00-04:00,15.700000000000045,314.0000000000009,94,20.700000000000045,11.099999999999909,False,True,2
2023-05-30 03:15:00-04:00,LPH,SHORT,1938.6,1918.6,1963.6,45602,London,Tuesday,3,1938.6,2023,5,LOSS,1963.6,2023-05-31 01:45:00-04:00,-25.0,-500.0,63,4.399999999999864,25.700000000000045,False,False,2
2023-05-30 03:15:00-04:00,LPL,LONG,1930.7,1950.7,1905.7,45602,London,Tuesday,3,1930.7,2023,5,WIN,1950.2,2023-05-30 06:30:00-04:00,19.5,390.0,13,24.5,0.0,False,True,2
2023-05-30 04:45:00-04:00,PMH,SHORT,1945.1,1925.1,1970.1,45608,London,Tuesday,4,1945.1,2023,5,LOSS,1970.1,2023-05-31 09:45:00-04:00,-25.0,-500.0,70,3.699999999999818,28.300000000000182,False,False,2
2023-05-31 03:45:00-04:00,LPL,LONG,1958.7,1978.7,1933.7,45669,London,Wednesday,3,1958.7,2023,5,WIN,1977.2,2023-06-02 08:30:00-04:00,18.5,370.0,67,23.5,3.7000000000000455,False,True,2
2023-05-31 09:45:00-04:00,PMH,SHORT,1964.5,1944.5,1989.5,45678,NY,Wednesday,9,1964.5,2023,5,WIN,1944.0,2023-06-05 06:00:00-04:00,20.5,410.0,79,25.5,17.700000000000045,False,True,2
2023-06-01 05:15:00-04:00,PMH,SHORT,1957.1,1937.1,1982.1,45714,London,Thursday,5,1957.1,2023,6,LOSS,1982.1,2023-06-01 23:00:00-04:00,-25.0,-500.0,15,0.0,25.0,False,False,2
2023-06-02 07:15:00-04:00,PMH,SHORT,1981.6,1961.6,2006.6,45735,London,Friday,7,1981.6,2023,6,WIN,1961.0,2023-06-02 12:00:00-04:00,20.59999999999991,411.9999999999982,8,25.59999999999991,0.0,False,True,2
2023-06-02 10:00:00-04:00,PML,LONG,1970.5,1990.5,1945.5,45740,NY,Friday,10,1970.5,2023,6,LOSS,1945.5,2023-06-05 00:15:00-04:00,-25.0,-500.0,13,0.0,25.700000000000045,False,False,2
2023-06-02 12:00:00-04:00,PDL,LONG,1955.0,1975.0,1930.0,45743,NY,Friday,12,1955.0,2023,6,LOSS,1930.0,2023-06-15 07:30:00-04:00,-25.0,-500.0,56,13.700000000000045,28.09999999999991,False,False,2
2023-06-05 03:45:00-04:00,LPL,LONG,1944.8,1964.8,1919.8,45756,London,Monday,3,1944.8,2023,6,WIN,1963.7,2023-06-07 11:15:00-04:00,18.90000000000009,378.0000000000018,12,23.90000000000009,5.7999999999999545,False,True,2
2023-06-05 07:45:00-04:00,PML,LONG,1939.0,1959.0,1914.0,45759,London,Monday,7,1939.0,2023,6,WIN,1963.7,2023-06-07 11:15:00-04:00,24.700000000000045,494.0000000000009,9,29.700000000000045,0.0,False,True,2
2023-06-07 11:15:00-04:00,PDL,LONG,1961.2,1981.2,1936.2,45768,NY,Wednesday,11,1961.2,2023,6,LOSS,1936.2,2023-06-15 00:30:00-04:00,-25.0,-500.0,26,6.5,25.90000000000009,False,False,2
2023-06-14 13:45:00-04:00,PML,LONG,1951.0,1971.0,1926.0,45791,NY,Wednesday,13,1951.0,2023,6,LOSS,1926.0,2023-06-22 16:45:00-04:00,-25.0,-500.0,24,12.299999999999955,38.700000000000045,False,False,2
2023-06-15 14:00:00-04:00,PDH,SHORT,1955.0,1935.0,1980.0,45801,NY,Thursday,14,1955.0,2023,6,WIN,1935.0,2023-06-20 12:00:00-04:00,20.0,400.0,11,25.0,8.299999999999955,False,True,2
2023-06-27 11:30:00-04:00,PML,LONG,1927.4,1947.4,1902.4,45828,NY,Tuesday,11,1927.4,2023,6,LOSS,1902.4,2023-06-29 09:15:00-04:00,-25.0,-500.0,57,0.0,26.40000000000009,False,False,2
2023-06-29 03:15:00-04:00,LPL,LONG,1910.6,1930.6,1885.6,45861,London,Thursday,3,1910.6,2023,6,WIN,1925.7,2023-06-30 13:45:00-04:00,15.100000000000136,302.00000000000273,134,20.100000000000136,10.399999999999864,False,True,2
2023-06-30 03:15:00-04:00,LPL,LONG,1911.5,1931.5,1886.5,45953,London,Friday,3,1911.5,2023,6,WIN,1934.3,2023-07-03 10:00:00-04:00,22.799999999999955,455.9999999999991,119,27.799999999999955,3.400000000000091,False,True,2
2023-06-30 04:45:00-04:00,PML,LONG,1908.1,1928.1,1883.1,45959,London,Friday,4,1908.1,2023,6,WIN,1925.7,2023-06-30 13:45:00-04:00,17.600000000000136,352.00000000000273,36,22.600000000000136,0.0,False,True,2
2023-07-03 03:15:00-04:00,LPL,LONG,1921.3,1941.3,1896.3,46045,London,Monday,3,1921.3,2023,7,WIN,1937.9,2023-07-05 09:15:00-04:00,16.600000000000136,332.00000000000273,198,21.600000000000136,3.7000000000000455,False,True,2
2023-07-03 05:00:00-04:00,PML,LONG,1919.1,1939.1,1894.1,46052,London,Monday,5,1919.1,2023,7,WIN,1934.3,2023-07-03 10:00:00-04:00,15.200000000000045,304.0000000000009,20,20.200000000000045,0.0,False,True,2
2023-07-04 09:45:00-04:00,PMH,SHORT,1938.1,1918.1,1963.1,46163,NY,Tuesday,9,1938.1,2023,7,WIN,1918.3,2023-07-06 08:15:00-04:00,19.799999999999955,395.9999999999991,168,24.799999999999955,4.800000000000182,False,True,2
2023-07-05 03:15:00-04:00,LPH,SHORT,1933.9,1913.9,1958.9,46219,London,Wednesday,3,1933.9,2023,7,WIN,1918.3,2023-07-06 08:15:00-04:00,15.600000000000136,312.00000000000273,112,20.600000000000136,9.0,False,True,2
2023-07-05 05:00:00-04:00,PMH,SHORT,1936.5,1916.5,1961.5,46226,London,Wednesday,5,1936.5,2023,7,WIN,1918.3,2023-07-06 08:15:00-04:00,18.200000000000045,364.0000000000009,105,23.200000000000045,6.400000000000091,False,True,2
2023-07-06 10:00:00-04:00,PML,LONG,1908.5,1928.5,1883.5,46338,NY,Thursday,10,1908.5,2023,7,WIN,1931.4,2023-07-07 08:30:00-04:00,22.90000000000009,458.0000000000018,86,27.90000000000009,0.0,False,True,2
2023-07-10 04:45:00-04:00,PML,LONG,1928.0,1948.0,1903.0,46501,London,Monday,4,1928.0,2023,7,WIN,1950.6,2023-07-12 08:30:00-04:00,22.59999999999991,451.9999999999982,199,27.59999999999991,10.0,False,True,2
2023-07-11 04:45:00-04:00,PMH,SHORT,1942.9,1922.9,1967.9,46593,London,Tuesday,4,1942.9,2023,7,LOSS,1967.9,2023-07-13 08:30:00-04:00,-25.0,-500.0,199,8.5,25.5,False,False,2
2023-07-11 09:45:00-04:00,PML,LONG,1934.8,1954.8,1909.8,46613,NY,Tuesday,9,1934.8,2023,7,WIN,1950.6,2023-07-12 08:30:00-04:00,15.799999999999955,315.9999999999991,87,20.799999999999955,0.20000000000004547,False,True,2
2023-07-12 03:45:00-04:00,LPL,LONG,1939.4,1959.4,1914.4,46681,London,Wednesday,3,1939.4,2023,7,WIN,1957.9,2023-07-12 09:45:00-04:00,18.5,370.0,24,23.5,0.900000000000091,False,True,2
2023-07-12 05:15:00-04:00,PML,LONG,1939.5,1959.5,1914.5,46687,London,Wednesday,5,1939.5,2023,7,WIN,1957.9,2023-07-12 09:45:00-04:00,18.40000000000009,368.0000000000018,18,23.40000000000009,1.0,False,True,2
2023-07-14 10:00:00-04:00,PML,LONG,1958.3,1978.3,1933.3,46890,NY,Friday,10,1958.3,2023,7,WIN,1978.5,2023-07-18 10:00:00-04:00,20.200000000000045,404.0000000000009,184,25.200000000000045,9.200000000000045,False,True,2
