date,level,direction,entry,tp,sl,bar_idx,session,day_of_week,hour,level_price,year,month,outcome,exit_price,exit_time,pnl_pts,pnl_usd_gross,fees_usd,pnl_usd,bars_held,max_favorable_excursion,max_adverse_excursion,trailing_active,contracts
2022-07-22 13:30:00-04:00,PDL,LONG,12373.5,12423.5,12323.5,73320,NY,Friday,13,12373.5,2022,7,WIN,12424.5,2022-07-22 15:15:00-04:00,51.0,408.0,6.0,402.0,7,56.0,29.0,True,4
2022-07-25 03:15:00-04:00,LPH,SHORT,12428.25,12378.25,12478.25,73371,London,Monday,3,12428.25,2022,7,LOSS,12478.25,2022-07-25 05:30:00-04:00,-50.0,-400.0,6.0,-406.0,9,25.5,53.25,False,4
2022-07-25 03:15:00-04:00,LPL,LONG,12395.25,12445.25,12345.25,73371,London,Monday,3,12395.25,2022,7,WIN,12464.25,2022-07-25 04:30:00-04:00,69.0,552.0,6.0,546.0,5,74.0,0.0,True,4
2022-07-25 03:15:00-04:00,PDL,LONG,12385.0,12435.0,12335.0,73371,London,Monday,3,12385.0,2022,7,WIN,12435.25,2022-07-25 04:00:00-04:00,50.25,402.0,6.0,396.0,3,55.25,0.0,True,4
2022-07-25 04:30:00-04:00,PDH,SHORT,12455.25,12405.25,12505.25,73376,London,Monday,4,12455.25,2022,7,WIN,12362.0,2022-07-25 09:30:00-04:00,93.25,746.0,6.0,740.0,20,98.25,43.5,True,4
2022-07-25 04:45:00-04:00,PMH,SHORT,12469.25,12419.25,12519.25,73377,London,Monday,4,12469.25,2022,7,WIN,12362.0,2022-07-25 09:30:00-04:00,107.25,858.0,6.0,852.0,19,112.25,29.5,True,4
2022-07-26 03:15:00-04:00,LPH,SHORT,12322.75,12272.75,12372.75,73463,London,Tuesday,3,12322.75,2022,7,WIN,12269.75,2022-07-26 08:45:00-04:00,53.0,424.0,6.0,418.0,22,58.0,11.25,True,4
2022-07-26 04:15:00-04:00,LPL,LONG,12295.25,12345.25,12245.25,73467,London,Tuesday,4,12295.25,2022,7,LOSS,12245.25,2022-07-26 09:30:00-04:00,-50.0,-400.0,6.0,-406.0,21,38.75,78.75,False,4
2022-07-26 04:45:00-04:00,PMH,SHORT,12321.5,12271.5,12371.5,73469,London,Tuesday,4,12321.5,2022,7,WIN,12269.75,2022-07-26 08:45:00-04:00,51.75,414.0,6.0,408.0,16,56.75,12.5,True,4
2022-07-26 05:15:00-04:00,PML,LONG,12310.0,12360.0,12260.0,73471,London,Tuesday,5,12310.0,2022,7,LOSS,12260.0,2022-07-26 09:00:00-04:00,-50.0,-400.0,6.0,-406.0,15,22.0,59.25,False,4
2022-07-27 03:15:00-04:00,LPH,SHORT,12304.0,12254.0,12354.0,73555,London,Wednesday,3,12304.0,2022,7,LOSS,12354.0,2022-07-27 09:30:00-04:00,-50.0,-400.0,6.0,-406.0,25,40.0,71.0,False,4
2022-07-27 04:00:00-04:00,PDH,SHORT,12334.0,12284.0,12384.0,73558,London,Wednesday,4,12334.0,2022,7,WIN,12286.0,2022-07-27 06:15:00-04:00,48.0,384.0,6.0,378.0,9,53.0,0.0,True,4
2022-07-27 05:00:00-04:00,PMH,SHORT,12322.5,12272.5,12372.5,73562,London,Wednesday,5,12322.5,2022,7,WIN,12269.0,2022-07-27 07:00:00-04:00,53.5,428.0,6.0,422.0,8,58.5,0.0,True,4
2022-07-27 05:15:00-04:00,PML,LONG,12301.0,12351.0,12251.0,73563,London,Wednesday,5,12301.0,2022,7,WIN,12370.0,2022-07-27 09:30:00-04:00,69.0,552.0,6.0,546.0,17,74.0,37.0,True,4
2022-07-28 03:15:00-04:00,LPL,LONG,12556.25,12606.25,12506.25,73647,London,Thursday,3,12556.25,2022,7,LOSS,12506.25,2022-07-28 04:30:00-04:00,-50.0,-400.0,6.0,-406.0,5,0.25,54.25,False,4
2022-07-28 04:45:00-04:00,PML,LONG,12497.0,12547.0,12447.0,73653,London,Thursday,4,12497.0,2022,7,WIN,12548.25,2022-07-28 07:00:00-04:00,51.25,410.0,6.0,404.0,9,56.25,17.25,True,4
2022-07-28 05:45:00-04:00,PMH,SHORT,12528.75,12478.75,12578.75,73657,London,Thursday,5,12528.75,2022,7,LOSS,12578.75,2022-07-28 08:30:00-04:00,-50.0,-400.0,6.0,-406.0,11,32.5,58.5,False,4
2022-07-28 11:00:00-04:00,LPH,SHORT,12582.75,12532.75,12632.75,73678,NY,Thursday,11,12582.75,2022,7,LOSS,12632.75,2022-07-28 11:15:00-04:00,-50.0,-400.0,6.0,-406.0,1,0.0,83.75,False,4
2022-07-28 11:45:00-04:00,PDH,SHORT,12690.0,12640.0,12740.0,73681,NY,Thursday,11,12690.0,2022,7,WIN,12639.75,2022-07-28 12:15:00-04:00,50.25,402.0,6.0,396.0,2,55.25,0.0,True,4
2022-07-29 03:15:00-04:00,LPH,SHORT,12939.25,12889.25,12989.25,73739,London,Friday,3,12939.25,2022,7,WIN,12882.25,2022-07-29 04:30:00-04:00,57.0,456.0,6.0,450.0,5,62.0,0.0,True,4
