date,level,direction,entry,tp,sl,bar_idx,session,day_of_week,hour,level_price,year,month,outcome,exit_price,exit_time,pnl_pts,pnl_usd_gross,fees_usd,pnl_usd,bars_held,max_favorable_excursion,max_adverse_excursion,trailing_active,contracts
2023-08-18 03:30:00-04:00,LPH,SHORT,1.09335,1.0903500000000002,1.09585,109667,London,Friday,3,1.09335,2023,8,WIN,1.0890499999999999,2023-08-18 03:45:00-04:00,0.0043000000000001926,537.5000000000241,3.5,534.0000000000241,1,0.0048000000000001375,0.0005500000000000504,True,1
2023-08-18 03:45:00-04:00,LPL,LONG,1.0886,1.0916,1.0861,109668,London,Friday,3,1.0886,2023,8,WIN,1.093,2023-08-18 04:15:00-04:00,0.0043999999999999595,549.9999999999949,3.5,546.4999999999949,2,0.004899999999999904,5.0000000000105516e-05,True,1
2023-08-18 04:45:00-04:00,PML,LONG,1.08785,1.0908499999999999,1.08535,109672,London,Friday,4,1.08785,2023,8,WIN,1.09295,2023-08-18 05:30:00-04:00,0.0051000000000001044,637.5000000000131,3.5,634.0000000000131,3,0.005600000000000049,0.0001500000000000945,True,1
2023-08-18 05:30:00-04:00,PMH,SHORT,1.09345,1.0904500000000001,1.09595,109675,London,Friday,5,1.09345,2023,8,WIN,1.0886,2023-08-18 05:45:00-04:00,0.004850000000000021,606.2500000000026,3.5,602.7500000000026,1,0.005349999999999966,0.0,True,1
2023-08-21 03:15:00-04:00,LPH,SHORT,1.0942,1.0912000000000002,1.0967,109758,London,Monday,3,1.0942,2023,8,WIN,1.0903,2023-08-21 03:45:00-04:00,0.0039000000000000146,487.5000000000018,3.5,484.0000000000018,2,0.0043999999999999595,0.0,True,1
2023-08-21 04:45:00-04:00,PMH,SHORT,1.0948,1.0918,1.0973,109764,London,Monday,4,1.0948,2023,8,WIN,1.09055,2023-08-21 05:15:00-04:00,0.004250000000000087,531.2500000000109,3.5,527.7500000000109,2,0.004750000000000032,0.0,True,1
2023-08-21 09:45:00-04:00,PML,LONG,1.0897,1.0926999999999998,1.0872,109784,NY,Monday,9,1.0897,2023,8,WIN,1.09425,2023-08-21 10:00:00-04:00,0.004550000000000054,568.7500000000067,3.5,565.2500000000067,1,0.005049999999999999,0.0,True,1
2023-08-22 03:30:00-04:00,LPH,SHORT,1.09765,1.0946500000000001,1.10015,109851,London,Tuesday,3,1.09765,2023,8,WIN,1.0943,2023-08-22 03:45:00-04:00,0.003349999999999964,418.7499999999955,3.5,415.2499999999955,1,0.003849999999999909,0.0011499999999999844,True,1
2023-08-22 04:45:00-04:00,PML,LONG,1.0921,1.0951,1.0896000000000001,109856,London,Tuesday,4,1.0921,2023,8,WIN,1.0966,2023-08-22 05:00:00-04:00,0.0044999999999999485,562.4999999999935,3.5,558.9999999999935,1,0.004999999999999893,0.0,True,1
2023-08-22 06:15:00-04:00,PMH,SHORT,1.1006,1.0976000000000001,1.1031,109862,London,Tuesday,6,1.1006,2023,8,WIN,1.0906,2023-08-22 06:30:00-04:00,0.010000000000000009,1250.0000000000011,3.5,1246.5000000000011,1,0.010499999999999954,0.0,True,1
